,Blasts_cyt_area_median,Blasts_nuc_area_median,Blasts_nuc_perimeter_median,Blasts_nuc_solidity_median,Blasts_nuc_eccentricity_median,Blasts_nuc_compactness_median,Blasts_cell_area_median,Blasts_cell_perimeter_median,Blasts_cell_solidity_median,Blasts_cell_eccentricity_median,Blasts_cell_compactness_median,Blasts_cell_N:C-ratio_median,Blasts_cyt_area_95_range,Blasts_nuc_area_95_range,Blasts_nuc_perimeter_95_range,Blasts_nuc_solidity_95_range,Blasts_nuc_eccentricity_95_range,Blasts_nuc_compactness_95_range,Blasts_cell_area_95_range,Blasts_cell_perimeter_95_range,Blasts_cell_solidity_95_range,Blasts_cell_eccentricity_95_range,Blasts_cell_compactness_95_range,Blasts_cell_N:C-ratio_95_range,Erythroblasts_cyt_area_median,Erythroblasts_nuc_area_median,Erythroblasts_nuc_perimeter_median,Erythroblasts_nuc_solidity_median,Erythroblasts_nuc_eccentricity_median,Erythroblasts_nuc_compactness_median,Erythroblasts_cell_area_median,Erythroblasts_cell_perimeter_median,Erythroblasts_cell_solidity_median,Erythroblasts_cell_eccentricity_median,Erythroblasts_cell_compactness_median,Erythroblasts_cell_N:C-ratio_median,Erythroblasts_cyt_area_95_range,Erythroblasts_nuc_area_95_range,Erythroblasts_nuc_perimeter_95_range,Erythroblasts_nuc_solidity_95_range,Erythroblasts_nuc_eccentricity_95_range,Erythroblasts_nuc_compactness_95_range,Erythroblasts_cell_area_95_range,Erythroblasts_cell_perimeter_95_range,Erythroblasts_cell_solidity_95_range,Erythroblasts_cell_eccentricity_95_range,Erythroblasts_cell_compactness_95_range,Erythroblasts_cell_N:C-ratio_95_range,Neutrophils_cyt_area_median,Neutrophils_nuc_area_median,Neutrophils_nuc_perimeter_median,Neutrophils_nuc_solidity_median,Neutrophils_nuc_eccentricity_median,Neutrophils_nuc_compactness_median,Neutrophils_cell_area_median,Neutrophils_cell_perimeter_median,Neutrophils_cell_solidity_median,Neutrophils_cell_eccentricity_median,Neutrophils_cell_compactness_median,Neutrophils_cell_N:C-ratio_median,Neutrophils_cyt_area_95_range,Neutrophils_nuc_area_95_range,Neutrophils_nuc_perimeter_95_range,Neutrophils_nuc_solidity_95_range,Neutrophils_nuc_eccentricity_95_range,Neutrophils_nuc_compactness_95_range,Neutrophils_cell_area_95_range,Neutrophils_cell_perimeter_95_range,Neutrophils_cell_solidity_95_range,Neutrophils_cell_eccentricity_95_range,Neutrophils_cell_compactness_95_range,Neutrophils_cell_N:C-ratio_95_range,Living_cells-Blasts_proportion,Living_cells-Erythroblasts_proportion,Living_cells-Neutrophils_proportion,Living_cells-Granulopoetic_cells_proportion,Living_cells-Erythropoetic_cells_proportion,Living_cells-Granulocytes_proportion,Living_cells-APL_proportion,Blasts-HYPERGRANULATED_proportion,Blasts-BILOBED_proportion,Blasts-AUER_proportion,APL-HYPERGRANULATED_proportion,APL-BILOBED_proportion,APL-AUER_proportion,Erythroblasts-ASYNCHRONY_proportion,Erythroblasts-DYSMORPHIC_proportion,Erythroblasts-MITOTIC_proportion,Blasts-VACUOLI_proportion,Neutrophils-VACUOLI_proportion
Sample_47,4044.93505859375,9382.1708984375,377.93206787109375,0.9497194886207581,0.5018126964569092,0.8470337986946106,13257.5869140625,436.8384094238281,0.9705599546432495,0.4926852881908417,0.8311252593994141,0.7144817113876343,6080.437713623047,11417.95751953125,307.94471740722656,0.2527599632740021,0.5682241171598434,0.3210396468639374,13926.06396484375,269.08465576171875,0.22669026255607605,0.495525598526001,0.3120488226413727,0.2964030057191849,2933.109130859375,2686.680908203125,195.29776000976562,0.9789133667945862,0.41188138723373413,0.8996219635009766,5638.583984375,290.56256103515625,0.9867246150970459,0.6159622669219971,0.848152756690979,0.4761461019515991,6354.642395019531,5542.65234375,196.26682376861572,0.1944984570145607,0.4288355018943548,0.2783197611570358,10769.966003417969,266.8712635040283,0.22465874999761581,0.4819082021713257,0.3467458337545395,0.4178678151220083,5266.2060546875,6589.4208984375,378.37823486328125,0.9056458473205566,0.8110756874084473,0.5899916887283325,12130.5419921875,436.80072021484375,0.9346349239349365,0.5520832538604736,0.7956645488739014,0.5592241287231445,5030.255639648439,4639.702008056641,138.55694580078125,0.32617313265800474,0.37877436280250554,0.5110140997916461,5588.167016601563,198.04666137695312,0.14533249884843824,0.4279115244746208,0.32645299732685085,0.31093308702111244,0.31955922865013775,0.5674931129476584,0.11294765840220386,0.11294765840220386,0.5674931129476584,0.11294765840220386,0.31955922865013775,0.0,0.19827586206896552,0.0,0.0,0.19827586206896552,0.0,0.0970873786407767,0.038834951456310676,0.0,0.23275862068965517,0.0
Sample_48,3989.5341796875,9841.1630859375,403.34393310546875,0.9701489210128784,0.5891508460044861,0.7898944020271301,14286.3857421875,466.9314270019531,0.9989974498748779,0.4599670469760895,0.8682851195335388,0.7453462481498718,4985.88837890625,8548.221582031249,217.2002685546875,0.1542134642601013,0.31174968481063825,0.3398972511291505,9682.747656250001,243.8555969238281,0.11471155881881712,0.4528950393199921,0.2609326243400574,0.28211624622344966,2614.529052734375,2459.0927734375,187.99169921875,0.9951510429382324,0.43707773089408875,0.9090378284454346,5032.72998046875,282.731201171875,0.9720317125320435,0.593691885471344,0.840816855430603,0.5361658930778503,3613.809860229492,4859.594673156738,181.60736083984375,0.18976222723722458,0.529733207076788,0.25291940569877625,6861.701751708984,216.72856521606445,0.1907845288515091,0.5543879941105843,0.3422645106911659,0.3998681418597698,3948.830322265625,6585.72607421875,431.56988525390625,0.8102099895477295,0.6990835666656494,0.4483894407749176,10847.03125,412.5059509277344,0.9814093112945557,0.4165615141391754,0.883412778377533,0.6174721717834473,4720.9591186523385,4272.739501953121,256.8753387451171,0.35471607744693756,0.5825332105159758,0.5024041295051572,4931.068457031244,133.98285369873048,0.16980781555175783,0.6442651435732841,0.2493993759155273,0.3491717770695686,0.18796992481203006,0.6203007518796992,0.19172932330827067,0.19172932330827067,0.6203007518796992,0.19172932330827067,0.18796992481203006,0.0,0.02,0.0,0.0,0.02,0.0,0.01818181818181818,0.0,0.0,0.34,0.0
Sample_49,3193.400390625,8097.3173828125,374.1065673828125,0.9752551913261414,0.6121799945831299,0.8113887310028076,11726.0693359375,418.77642822265625,1.0,0.613165020942688,0.8274743556976318,0.7349011898040771,7745.099223327625,7757.408349609371,258.0870086669922,0.22120033055543897,0.5832490593194961,0.4016830325126647,14427.30213623046,299.3998214721676,0.20409138947725292,0.670966093242168,0.3514723733067513,0.36701366230845445,2797.30322265625,2922.5966796875,194.3685302734375,0.9844887256622314,0.3752399682998657,0.9009573459625244,6046.208984375,302.3275146484375,0.9784132838249207,0.4959676265716553,0.8413059711456299,0.4715077877044678,4528.213195800781,6879.447280883789,220.42199802398682,0.23789775371551514,0.4335486479103565,0.2924697995185852,10185.634155273438,255.2191619873047,0.174528107047081,0.603489451110363,0.2888669818639755,0.6230070851743221,5820.3359375,6687.169921875,401.8096923828125,0.8247973918914795,0.7483636140823364,0.563681960105896,11662.6689453125,428.578857421875,1.0,0.39618203043937683,0.8332360982894897,0.5294289588928223,3327.9921752929686,4573.059002685546,237.81907958984374,0.27932518869638445,0.37086677700281145,0.42659872174263,6146.89609375,140.37015075683598,0.1566716685891152,0.6993352718651296,0.3552476316690444,0.26559635922312735,0.5870206489675516,0.30973451327433627,0.10324483775811209,0.10324483775811209,0.30973451327433627,0.10324483775811209,0.5870206489675516,0.04020100502512563,0.3417085427135678,0.0,0.04020100502512563,0.3417085427135678,0.0,0.14285714285714285,0.0,0.0,0.1708542713567839,0.0
Sample_5,5411.74072265625,10631.943359375,408.8214111328125,0.9833208322525024,0.6328311562538147,0.8144316673278809,16344.3984375,501.0651550292969,1.0,0.5277402997016907,0.7951877117156982,0.6592302918434143,6820.4423828125,13149.360009765625,242.27855224609374,0.24697569012641907,0.6153667837381365,0.3873067229986191,13420.37314453125,298.82672424316405,0.16741012334823613,0.5004951149225236,0.29219183921813974,0.3006847321987153,3434.2802734375,3572.66748046875,219.2783203125,0.9880117177963257,0.4758349061012268,0.8662807941436768,7136.07470703125,316.3642578125,0.9650568962097168,0.5172709226608276,0.8187951445579529,0.48950016498565674,5724.951721191406,7032.190353393555,211.33962726593018,0.1536852940917015,0.5333533976227045,0.2622257098555565,10304.331604003906,247.07037162780762,0.1778649315237999,0.49930912256240845,0.29270295053720474,0.561943918466568,5116.0927734375,5057.2822265625,391.38671875,0.8778889179229736,0.7957157492637634,0.5433636903762817,11021.2001953125,415.43963623046875,0.9764751195907593,0.4330636262893677,0.8969530463218689,0.5104652047157288,7427.878124999997,4782.187353515625,179.63370056152343,0.2832879960536957,0.6842075884342194,0.44714319407939906,6458.261523437501,168.5742858886719,0.18274669051170345,0.4768494844436645,0.2908482670783996,0.39498597085475917,0.2559055118110236,0.3188976377952756,0.4251968503937008,0.4251968503937008,0.3188976377952756,0.4251968503937008,0.2559055118110236,0.046153846153846156,0.24615384615384617,0.0,0.046153846153846156,0.24615384615384617,0.0,0.07407407407407407,0.0,0.024691358024691357,0.24615384615384617,0.16666666666666666
Sample_50,6092.4970703125,9627.5625,390.252197265625,0.979967474937439,0.6202592849731445,0.7887187004089355,15871.35546875,463.318603515625,1.0,0.6055852174758911,0.8414965867996216,0.6564064025878906,8603.412689208984,13799.206726074219,243.78255081176758,0.260120652616024,0.5065404437482357,0.33739037811756134,17684.005615234375,314.87247467041016,0.17806445062160492,0.608963442966342,0.35383353382349014,0.358621247112751,3335.6689453125,2839.847900390625,197.873291015625,0.9805437922477722,0.35639166831970215,0.8761594295501709,5645.5,286.3519287109375,0.9932764768600464,0.5101913213729858,0.8420630693435669,0.4786459803581238,4315.254913330078,6001.0037841796875,186.6022825241089,0.2150825783610344,0.4629148878157139,0.3769521713256836,9950.581558227539,252.2308292388916,0.21460572630167007,0.5383830778300762,0.3164077252149582,0.5482982657849789,5784.7490234375,5836.041015625,318.6856689453125,0.8840633630752563,0.747566819190979,0.6512091159820557,11524.892578125,399.37603759765625,0.9748010635375977,0.47603148221969604,0.8746166229248047,0.50087571144104,3115.3259765625,4129.567553710936,197.06755905151365,0.23924670219421384,0.33780677020549765,0.42593843415379523,4811.701367187501,151.18286743164055,0.1866061970591545,0.41766793057322493,0.26821060478687286,0.2686495646834373,0.22590361445783133,0.6054216867469879,0.1686746987951807,0.1686746987951807,0.6054216867469879,0.1686746987951807,0.22590361445783133,0.05333333333333334,0.06666666666666667,0.02666666666666667,0.05333333333333334,0.06666666666666667,0.02666666666666667,0.21890547263681592,0.0,0.03482587064676617,0.25333333333333335,0.07142857142857142
Sample_51,3337.716064453125,9116.98046875,369.1673583984375,0.9854176044464111,0.5419995784759521,0.8487515449523926,12557.181640625,430.5621643066406,0.9793925285339355,0.5641075372695923,0.8700445890426636,0.739037036895752,7749.136706542968,9238.648034667967,225.32713851928713,0.27669206559658055,0.4957224413752555,0.4114449232816696,14657.748937988279,265.0600753784179,0.18972990363836284,0.5899990148842335,0.3087139397859573,0.24952986985445025,2712.29638671875,3418.525390625,215.55374145507812,0.977662980556488,0.342866986989975,0.8737289905548096,5499.357421875,294.0680236816406,1.0,0.5365518927574158,0.8206378817558289,0.502460777759552,4766.2298583984375,5965.773010253906,186.41475105285645,0.21704185009002686,0.5156929092481732,0.3030881807208061,8760.587280273438,229.1944522857666,0.22060038894414902,0.5085990075021982,0.35305649042129517,0.6078612431883812,4897.6025390625,6379.6259765625,375.5086975097656,0.868816077709198,0.6419498920440674,0.5792162418365479,11299.3837890625,408.89263916015625,0.9840782880783081,0.4642435908317566,0.8698415756225586,0.5745289325714111,9577.881701660157,9305.057415771484,462.69335479736304,0.38567903935909276,0.5752811320126057,0.7265455607324837,8969.560107421872,253.85998229980464,0.1918802678585052,0.44381929859519,0.26916724741458886,0.5154795546084641,0.27596439169139464,0.2789317507418398,0.44510385756676557,0.44510385756676557,0.2789317507418398,0.44510385756676557,0.27596439169139464,0.021505376344086023,0.3118279569892473,0.0,0.021505376344086023,0.3118279569892473,0.0,0.2978723404255319,0.0,0.0,0.3225806451612903,0.07333333333333333
Sample_52,3828.5341796875,9350.2275390625,387.9727478027344,0.9608863592147827,0.5394507646560669,0.7913906574249268,12320.6650390625,474.89825439453125,0.9571030139923096,0.5724151134490967,0.8502824902534485,0.6993151903152466,3326.3629028320315,6434.798754882812,165.90070953369144,0.10939574539661412,0.5514060750603675,0.3331420838832856,7134.991943359377,171.5871932983399,0.10523102581501009,0.5055032379925251,0.2275832235813141,0.22908669114112856,3263.19677734375,3079.4404296875,207.0998992919922,0.9749241471290588,0.4289306104183197,0.9091749787330627,6243.2392578125,306.2050476074219,0.9784379601478577,0.5366116166114807,0.8493831157684326,0.4997783899307251,5310.41748046875,6288.494125366211,217.01383686065674,0.1991007775068283,0.5141129568219185,0.30475717782974243,9444.649047851562,255.11750984191895,0.18886572122573853,0.6001080721616745,0.35911690443754196,0.49702927842736244,4065.386962890625,6783.62451171875,374.92169189453125,0.8395941853523254,0.7284849286079407,0.5107296705245972,11615.0927734375,390.1988830566406,0.9786750078201294,0.4737716615200043,0.8916060924530029,0.6355071663856506,6200.289208984372,4710.558544921874,217.3815689086914,0.4083158284425735,0.5042564228177071,0.5633073858916757,5714.009912109372,173.1973266601562,0.1410620301961899,0.390724343061447,0.2367173284292221,0.36566223204135884,0.10658307210031348,0.6802507836990596,0.21316614420062696,0.21316614420062696,0.6802507836990596,0.21316614420062696,0.10658307210031348,0.0,0.14705882352941177,0.0,0.0,0.14705882352941177,0.0,0.17511520737327188,0.0,0.0,0.0,0.014705882352941176
Sample_53,3179.1796875,9700.345703125,375.6920166015625,0.9594310522079468,0.599994957447052,0.8198854923248291,13122.7978515625,446.6160888671875,0.9971159100532532,0.49240320920944214,0.8567593097686768,0.7360724210739136,7475.401794433594,9485.508483886719,208.79483032226562,0.22205272316932678,0.6017934232950211,0.3347344920039177,13788.7890625,286.69941329956055,0.1747780442237854,0.6010202094912529,0.3087032213807106,0.3136511668562889,2855.774169921875,2517.46533203125,185.9830322265625,0.9612964391708374,0.44332143664360046,0.8916571140289307,5363.14501953125,286.9438171386719,0.9804384708404541,0.5326974391937256,0.8311910033226013,0.5212786793708801,6163.89761047363,7103.686288452145,206.19021797180173,0.21177309900522234,0.5239352568984031,0.2610719740390778,10540.002612304688,283.38595809936515,0.22378964275121693,0.5569967024028301,0.36761625707149503,0.5267446368932724,4348.7763671875,5668.59326171875,350.771240234375,0.8334629535675049,0.7383555173873901,0.5659226179122925,9407.513671875,405.68597412109375,0.9931832551956177,0.6414303183555603,0.8979164958000183,0.5625292062759399,3457.449914550781,3490.757244873047,109.56234436035157,0.29905724376440046,0.32717259377241137,0.5144277140498162,2857.0884521484368,93.43353958129887,0.11427765935659406,0.35968717858195304,0.19864910989999773,0.3543242990970612,0.4581818181818182,0.4072727272727273,0.13454545454545455,0.13454545454545455,0.4072727272727273,0.13454545454545455,0.4581818181818182,0.0,0.30158730158730157,0.0,0.0,0.30158730158730157,0.0,0.017857142857142856,0.0,0.0,0.15079365079365079,0.0
Sample_54,3618.044921875,8555.1064453125,384.87774658203125,0.9505168795585632,0.6103267669677734,0.8273417353630066,12369.375,442.1219482421875,0.9943645000457764,0.5910675525665283,0.8591867089271545,0.6965596675872803,10402.895919799808,12868.306298828125,195.01278991699218,0.21997708678245542,0.4490653902292252,0.3626279637217522,19906.312463378905,317.85155792236327,0.219455498456955,0.44410387203097346,0.3225119560956955,0.3236883744597435,3330.516845703125,2730.840087890625,204.25607299804688,1.0,0.46427270770072937,0.8983473777770996,6575.05810546875,306.99542236328125,0.995710015296936,0.6164060235023499,0.8212201595306396,0.49151623249053955,5523.769873046874,5209.584729003904,181.0360130310059,0.20461090803146365,0.41163528263568866,0.30440391898155217,8904.968041992182,233.28955841064445,0.16875390410423274,0.6121503069996834,0.33052048087120056,0.5181467100977897,5118.412109375,5982.45263671875,338.6716003417969,0.8651555180549622,0.6700289249420166,0.5982061624526978,10060.0380859375,383.8314208984375,0.9704996347427368,0.5402759909629822,0.8842771053314209,0.5516855120658875,4014.8607910156243,4948.393310546873,202.76119384765627,0.36077116727828984,0.4746698200702667,0.5711031854152678,5700.5824218749985,173.0465576171875,0.20842748880386353,0.6425495773553848,0.28273313045501713,0.34032751321792604,0.4101796407185629,0.3323353293413174,0.25748502994011974,0.25748502994011974,0.3323353293413174,0.25748502994011974,0.4101796407185629,0.029197080291970802,0.16058394160583941,0.0,0.029197080291970802,0.16058394160583941,0.0,0.036036036036036036,0.0,0.0,0.1678832116788321,0.011627906976744186
Sample_55,3200.411865234375,8852.216796875,359.1313171386719,0.9723411202430725,0.545268714427948,0.8222264051437378,11418.36328125,473.3316955566406,0.9920689463615417,0.6436826586723328,0.8709946870803833,0.745245635509491,11135.325317382812,12516.14990234375,285.86322021484375,0.20742154121398926,0.6312299072742462,0.3074568510055542,20129.40234375,289.3615417480469,0.18295365571975708,0.5389604568481445,0.3208127021789551,0.44133180379867554,2194.204833984375,2469.734130859375,182.85476684570312,0.9867008924484253,0.40812602639198303,0.8948682546615601,4677.32470703125,272.4033508300781,0.9546518325805664,0.5848535299301147,0.8005459904670715,0.5478366613388062,3280.7213134765625,4844.297103881836,183.40302276611328,0.2081890106201172,0.4074556231498718,0.23819784820079803,7284.640380859375,238.68886947631836,0.19374753534793854,0.6652588807046413,0.3325278013944626,0.5194817297160625,4599.33642578125,5156.26904296875,360.43914794921875,0.786883533000946,0.72022545337677,0.5077912211418152,9534.9892578125,371.9133605957031,0.9715550541877747,0.39935553073883057,0.8801012635231018,0.5568227171897888,3813.8995605468745,4946.036547851562,413.24617233276365,0.22743910551071156,0.5268401920795438,0.6075165212154385,6527.983935546875,259.95579986572267,0.18043738007545473,0.5198052734136578,0.28083756864070886,0.3427095666527747,0.26813880126182965,0.43217665615141954,0.2996845425867508,0.2996845425867508,0.43217665615141954,0.2996845425867508,0.26813880126182965,0.0,0.25882352941176473,0.0,0.0,0.25882352941176473,0.0,0.0,0.0,0.0,0.5294117647058824,0.05263157894736842
Sample_56,4068.40576171875,9855.921875,393.9873046875,0.9908024668693542,0.572675883769989,0.820035994052887,14231.0546875,471.7708740234375,0.9893895983695984,0.590349555015564,0.8423753380775452,0.7094407081604004,7031.297436523438,11566.761914062505,265.33534545898453,0.1767706990242004,0.49035324454307566,0.332702887058258,15626.530859375009,318.5697692871094,0.16311341524124146,0.43998336195945764,0.30206937789917,0.3166431665420533,2155.060791015625,2119.343017578125,177.1869659423828,0.9852432608604431,0.4290231764316559,0.9029700756072998,4310.634765625,267.22296142578125,0.9806804656982422,0.5660099983215332,0.8245169520378113,0.5120818614959717,6509.457946777344,6516.7599273681635,194.1915626525879,0.21908914148807523,0.48155620023608203,0.27436172366142275,11567.01584472656,287.9538208007812,0.18378162384033203,0.6072918958961964,0.26691384613513947,0.5181899689137935,5422.17333984375,5667.0966796875,367.26031494140625,0.8954589366912842,0.7289766073226929,0.5255522727966309,11129.4140625,388.25469970703125,0.9560586810112,0.3800041675567627,0.8931673765182495,0.5452044606208801,4287.916424560547,4381.722662353515,174.41032638549808,0.31801213622093205,0.4473931923508644,0.3668675690889359,6063.977624511719,165.24115524291994,0.23751814663410187,0.3539983410388231,0.24950705319643018,0.2930454477667808,0.3801916932907348,0.4728434504792332,0.14696485623003194,0.14696485623003194,0.4728434504792332,0.14696485623003194,0.3801916932907348,0.01680672268907563,0.05042016806722689,0.008403361344537815,0.01680672268907563,0.05042016806722689,0.008403361344537815,0.05405405405405406,0.0,0.0,0.3865546218487395,0.0
Sample_57,5468.072265625,11561.6650390625,420.6299743652344,1.0,0.5074076652526855,0.8097367882728577,17500.681640625,507.8569030761719,0.9844797253608704,0.5132548809051514,0.8394294381141663,0.6788966059684753,11221.863928222652,12629.601123046874,228.74904479980466,0.15538622438907623,0.53815746307373,0.38035794496536257,22529.078417968743,368.34002075195315,0.1716821789741516,0.5987773142755031,0.352845948934555,0.3359528839588165,2843.91748046875,2544.51318359375,188.02145385742188,1.0,0.3884289860725403,0.8772493600845337,5305.85302734375,287.1690368652344,0.9736836552619934,0.47183042764663696,0.8557630181312561,0.5267149209976196,4369.216082763672,7052.306887817382,211.88034820556635,0.19820624291896816,0.5086575105786323,0.27380514740943906,9633.262133789061,252.99737014770506,0.2353983372449875,0.529517413675785,0.3069558680057526,0.5399933844804763,5718.40234375,7037.60400390625,323.28826904296875,0.9768222570419312,0.7853971719741821,0.7123485207557678,12313.1728515625,406.14117431640625,0.9906514883041382,0.4864215850830078,0.8538744449615479,0.5400634407997131,6423.131256103511,6030.855249023435,276.20433197021475,0.3032215178012848,0.5757678240537643,0.6691875003278256,6508.765087890624,170.45663452148432,0.12886533439159398,0.32802824676036824,0.23816424310207351,0.451426662504673,0.3811188811188811,0.36713286713286714,0.2517482517482518,0.2517482517482518,0.36713286713286714,0.2517482517482518,0.3811188811188811,0.0,0.25688073394495414,0.0,0.0,0.25688073394495414,0.0,0.09523809523809523,0.0,0.0380952380952381,0.28440366972477066,0.08333333333333333
Sample_58,3597.7392578125,9694.86328125,373.9797668457031,0.983741044998169,0.59009850025177,0.8230507373809814,13379.3798828125,457.2664489746094,0.9683257341384888,0.5607478618621826,0.857489824295044,0.7338405847549438,6610.628564453125,13037.997851562497,241.4003562927246,0.18639628142118458,0.5262778855860233,0.35292901247739794,15870.117663574216,270.98692550659166,0.23995312750339504,0.4663096964359283,0.2929094597697258,0.3362960383296011,1823.9351806640625,2616.1796875,181.66001892089844,1.0,0.4369578957557678,0.9021260142326355,4756.935546875,260.8949890136719,0.9726927280426025,0.5731087923049927,0.8444794416427612,0.55006343126297,3000.4987457275383,3910.1223846435505,166.2231250762939,0.1519719243049622,0.49076543748378754,0.2869722574949265,5632.908300781247,149.17108459472647,0.2174277931451798,0.5896447964012621,0.3499639630317686,0.47367551028728483,5291.60546875,6748.529296875,353.6583251953125,0.9115810394287109,0.812374472618103,0.6008503437042236,12032.640625,449.6031799316406,0.9490762948989868,0.5587899088859558,0.9272921085357666,0.5581068396568298,1426.166680908203,4530.13193359375,147.12719497680666,0.35222524702548985,0.20173162370920183,0.3925581827759743,5139.461889648439,195.16948089599612,0.16648886501789095,0.34078749045729634,0.19305234700441365,0.18572781309485437,0.4965753424657534,0.3767123287671233,0.1267123287671233,0.1267123287671233,0.3767123287671233,0.1267123287671233,0.4965753424657534,0.020689655172413793,0.27586206896551724,0.0,0.020689655172413793,0.27586206896551724,0.0,0.0,0.0,0.0,0.30344827586206896,0.0
Sample_59,4275.767578125,11130.083984375,426.7725830078125,0.9841158390045166,0.559651255607605,0.8076338768005371,15534.216796875,471.2817077636719,0.9807031154632568,0.5248942971229553,0.8456025123596191,0.7230878472328186,29238.313961791973,50391.27225341793,612.53232421875,0.18428391963243484,0.7224671490490432,0.42834732830524436,75454.93850097655,966.7739952087397,0.2578886047005653,0.5215966708958149,0.3826501846313477,0.259687103331089,3317.44970703125,3289.599365234375,206.1876220703125,0.9671117067337036,0.3533170819282532,0.8823387026786804,6419.54931640625,305.9116516113281,0.9888890981674194,0.5226962566375732,0.8634659647941589,0.5310415625572205,4483.990478515625,5373.318099975586,186.17695426940918,0.20632441341876984,0.37862081453204155,0.30435146391391754,8274.757690429688,237.88848114013672,0.18735867738723755,0.5016356594860554,0.2953643947839737,0.4584561884403229,5535.60498046875,6522.89990234375,368.86798095703125,0.9082702994346619,0.6479313373565674,0.6097573041915894,11735.7080078125,435.8930358886719,0.9687262773513794,0.44172513484954834,0.8421725034713745,0.5109009146690369,8584.719287109376,8890.041992187496,396.6877288818358,0.2523412942886353,0.5884535849094391,0.5423256397247315,13347.697070312495,252.83681030273436,0.13443812131881716,0.43525719642639155,0.2601625204086304,0.49009782075881964,0.5086206896551724,0.3333333333333333,0.15804597701149425,0.15804597701149425,0.3333333333333333,0.15804597701149425,0.5086206896551724,0.0,0.1694915254237288,0.0,0.0,0.1694915254237288,0.0,0.12931034482758622,0.04310344827586207,0.0,0.2994350282485876,0.05454545454545454
Sample_6,4191.33984375,8992.8857421875,370.81060791015625,0.9692032337188721,0.6020152568817139,0.8377588391304016,13197.8876953125,437.84075927734375,1.0,0.5450953841209412,0.844160795211792,0.6868385076522827,9151.90659179687,11501.121240234374,249.18367462158204,0.2579600244760514,0.44052580147981635,0.32939016819000244,18032.523095703124,322.5902679443359,0.19429662227630617,0.5154563441872596,0.36446839570999146,0.42713128775358183,3149.39111328125,3542.773193359375,217.99502563476562,0.9716742038726807,0.4020242393016815,0.9021645784378052,6517.1376953125,314.3194580078125,0.9769163131713867,0.5679317712783813,0.8511601090431213,0.500878632068634,5344.284991455077,9052.216561889645,213.92203826904293,0.1940057754516602,0.4431683465838433,0.2775195419788361,12370.081591796874,252.46664657592763,0.17327679693698883,0.4291982963681221,0.35549335181713093,0.5364164013415573,3714.312255859375,6591.87548828125,367.70257568359375,0.859427809715271,0.6556674242019653,0.6263914108276367,9913.0478515625,382.4688415527344,0.9926262497901917,0.35550597310066223,0.896064281463623,0.6519622206687927,4109.406774902343,4704.087145996094,237.24509429931635,0.37335920333862305,0.41450930088758453,0.5097227588295935,4554.2328125,147.0157501220703,0.17859090566635127,0.5159660786390303,0.2119660854339599,0.33647836446762086,0.43452380952380953,0.3898809523809524,0.17559523809523808,0.17559523809523808,0.3898809523809524,0.17559523809523808,0.43452380952380953,0.0136986301369863,0.0410958904109589,0.0136986301369863,0.0136986301369863,0.0410958904109589,0.0136986301369863,0.15267175572519084,0.0,0.05343511450381679,0.2945205479452055,0.0
Sample_60,2303.777587890625,5896.83154296875,303.1505126953125,0.9606013894081116,0.5589173436164856,0.8301662802696228,8457.10546875,349.6490478515625,0.9871193766593933,0.5068988800048828,0.8711557984352112,0.7013301849365234,4210.162377929683,7542.2237182617155,185.3635284423828,0.19511181116104126,0.394800244271755,0.32623820900917044,11772.614697265624,272.56986160278313,0.11429229378700256,0.43095207512378686,0.27453663349151614,0.22522197663784027,2728.992919921875,4020.976318359375,241.3466033935547,0.9753860235214233,0.47443315386772156,0.884267270565033,6742.41162109375,320.6440124511719,0.9591571688652039,0.5404031276702881,0.8370715379714966,0.5936806201934814,6350.724584960939,5819.113940429688,182.65315856933609,0.20922122001647947,0.5035207629203797,0.30662384033203127,8949.139257812501,228.71402587890626,0.19453443288803096,0.631224872171879,0.3416274309158326,0.5108052253723144,3802.62646484375,6259.36572265625,333.16748046875,0.9268677234649658,0.6768279075622559,0.6286640167236328,9701.1259765625,368.76287841796875,0.9757444858551025,0.43718838691711426,0.8575090169906616,0.592481255531311,10796.808697509765,8259.022692871094,348.668359375,0.24225250333547588,0.3251611441373825,0.4136030487716198,16689.569580078125,319.55234756469724,0.08293459266424175,0.11937672942876815,0.15552305877208705,0.2357681505382061,0.37283236994219654,0.546242774566474,0.08092485549132948,0.08092485549132948,0.546242774566474,0.08092485549132948,0.37283236994219654,0.03875968992248062,0.21705426356589147,0.0,0.03875968992248062,0.21705426356589147,0.0,0.1746031746031746,0.031746031746031744,0.0,0.15503875968992248,0.10714285714285714
